state,city,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
Uttar_Pradesh,Lucknow,29-08-2025 13:00:00,26.83399722,80.8917361,SO2,2,12,6
Uttar_Pradesh,Lucknow,29-08-2025 13:00:00,26.83399722,80.8917361,OZONE,9,53,25
Telangana,Hyderabad,29-08-2025 13:00:00,17.544899,78.486949,CO,12,16,15
Telangana,Hyderabad,29-08-2025 13:00:00,17.429398,78.569354,PM2.5,41,55,50
Telangana,Hyderabad,29-08-2025 13:00:00,17.429398,78.569354,NO2,11,19,14
Telangana,Hyderabad,29-08-2025 13:00:00,17.528544,78.286195,NO2,13,17,17
Telangana,Hyderabad,29-08-2025 13:00:00,17.4559458,78.4332152,SO2,3,9,6
Telangana,Hyderabad,29-08-2025 13:00:00,17.4559458,78.4332152,CO,1,16,6
Uttar_Pradesh,Greater Noida,29-08-2025 13:00:00,28.557054,77.453663,NH3,4,8,6
Uttar_Pradesh,Greater Noida,29-08-2025 13:00:00,28.557054,77.453663,SO2,2,20,12
Uttar_Pradesh,Hapur,29-08-2025 13:00:00,28.725645,77.749675,PM2.5,42,79,59
Uttar_Pradesh,Hapur,29-08-2025 13:00:00,28.725645,77.749675,PM10,40,69,56
Uttar_Pradesh,Hapur,29-08-2025 13:00:00,28.725645,77.749675,OZONE,12,33,15
Uttar_Pradesh,Jhansi,29-08-2025 13:00:00,25.4547,78.6039,PM2.5,57,135,86
Uttar_Pradesh,Ghaziabad,29-08-2025 13:00:00,28.685382,77.453839,PM10,29,111,76
Uttar_Pradesh,Ghaziabad,29-08-2025 13:00:00,28.685382,77.453839,NO2,17,44,28
Uttar_Pradesh,Gorakhpur,29-08-2025 13:00:00,26.730136,83.433859,PM10,22,58,40
Uttar_Pradesh,Gorakhpur,29-08-2025 13:00:00,26.730136,83.433859,NH3,1,1,1
Uttar_Pradesh,Gorakhpur,29-08-2025 13:00:00,26.730136,83.433859,SO2,23,23,23
Uttar_Pradesh,Gorakhpur,29-08-2025 13:00:00,26.730136,83.433859,CO,5,6,5
Uttar_Pradesh,Kanpur,29-08-2025 13:00:00,26.509954,80.249612,PM10,29,60,45
Uttar_Pradesh,Kanpur,29-08-2025 13:00:00,26.509954,80.249612,NO2,16,17,17
Uttar_Pradesh,Kanpur,29-08-2025 13:00:00,26.4703136,80.3229863,PM10,15,60,45
Uttar_Pradesh,Khurja,29-08-2025 13:00:00,28.2348927,77.8683002,PM2.5,24,58,36
Uttar_Pradesh,Lucknow,29-08-2025 13:00:00,26.766433,80.927299,NO2,11,12,11
Uttar_Pradesh,Agra,29-08-2025 13:00:00,27.19412,77.96237,OZONE,8,9,8
Uttar_Pradesh,Agra,29-08-2025 13:00:00,27.169338,78.03582,NO2,27,28,27
Uttar_Pradesh,Agra,29-08-2025 13:00:00,27.169338,78.03582,CO,4,14,9
Uttar_Pradesh,Baghpat,29-08-2025 13:00:00,28.964949,77.278761,PM2.5,NA,NA,NA
Uttar_Pradesh,Baghpat,29-08-2025 13:00:00,28.964949,77.278761,PM10,NA,NA,NA
Tripura,Agartala,29-08-2025 13:00:00,23.8175497,91.2726974,NO2,4,6,5
Uttar_Pradesh,Agra,29-08-2025 13:00:00,27.23711,78.01936,NH3,4,6,5
Uttar_Pradesh,Agra,29-08-2025 13:00:00,27.106972,78.000111,PM10,50,87,70
Uttar_Pradesh,Agra,29-08-2025 13:00:00,27.106972,78.000111,NO2,10,18,15
Uttar_Pradesh,Bareilly,29-08-2025 13:00:00,28.359581,79.414455,SO2,101,104,102
Uttar_Pradesh,Bareilly,29-08-2025 13:00:00,28.38910936,79.42963708,PM2.5,24,69,43
Uttar_Pradesh,Bareilly,29-08-2025 13:00:00,28.38910936,79.42963708,NH3,1,1,1
Uttar_Pradesh,Bareilly,29-08-2025 13:00:00,28.38910936,79.42963708,SO2,45,46,45
West_Bengal,Howrah,29-08-2025 13:00:00,22.5687319,88.2797276,PM2.5,20,43,34
West_Bengal,Howrah,29-08-2025 13:00:00,22.5687319,88.2797276,NH3,3,11,7
West_Bengal,Kolkata,29-08-2025 13:00:00,22.5367507,88.3638022,OZONE,15,20,18
West_Bengal,Kolkata,29-08-2025 13:00:00,22.58157048,88.41002457,NH3,4,5,4
West_Bengal,Kolkata,29-08-2025 13:00:00,22.55664,88.342674,PM2.5,NA,NA,NA
West_Bengal,Kolkata,29-08-2025 13:00:00,22.55664,88.342674,PM10,NA,NA,NA
West_Bengal,Kolkata,29-08-2025 13:00:00,22.55664,88.342674,NO2,NA,NA,NA
Uttar_Pradesh,Noida,29-08-2025 13:00:00,28.56923,77.393848,SO2,7,27,16
Uttar_Pradesh,Prayagraj,29-08-2025 13:00:00,25.425602,81.917152,PM10,37,324,100
Uttar_Pradesh,Prayagraj,29-08-2025 13:00:00,25.494,81.863,PM2.5,8,39,28
Uttar_Pradesh,Prayagraj,29-08-2025 13:00:00,25.494,81.863,NO2,12,12,12
Uttar_Pradesh,Prayagraj,29-08-2025 13:00:00,25.494,81.863,SO2,14,74,34
Uttar_Pradesh,Prayagraj,29-08-2025 13:00:00,,,CO,10,22,17
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.88528,78.7388,PM2.5,56,116,90
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.856664,78.772638,PM10,21,49,38
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.856664,78.772638,NH3,6,11,6
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.849399,78.742362,NO2,24,25,25
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.849399,78.742362,OZONE,29,49,36
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.802625,78.753728,SO2,41,43,42
Uttar_Pradesh,Varanasi,29-08-2025 13:00:00,25.32393,82.99687,OZONE,2,4,2
Uttar_Pradesh,Vrindavan,29-08-2025 13:00:00,27.571409,77.655757,OZONE,15,16,15
Uttarakhand,Kashipur,29-08-2025 13:00:00,29.2124114,78.9611753,PM10,14,95,50
Uttarakhand,Rishikesh,29-08-2025 13:00:00,30.075911,78.2859547,PM10,16,42,29
Uttar_Pradesh,Meerut,29-08-2025 13:00:00,28.999264,77.7590354,NO2,25,33,28
Uttar_Pradesh,Meerut,29-08-2025 13:00:00,28.999264,77.7590354,OZONE,23,173,50
Uttar_Pradesh,Meerut,29-08-2025 13:00:00,28.9535882,77.7622941,CO,28,40,31
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.83526,78.7446,NH3,4,5,5
Uttar_Pradesh,Moradabad,29-08-2025 13:00:00,28.83526,78.7446,OZONE,16,78,24
Uttar_Pradesh,Muzaffarnagar,29-08-2025 13:00:00,29.4723508,77.7194031,NH3,5,9,7
Uttar_Pradesh,Noida,29-08-2025 13:00:00,28.5447608,77.3231257,NO2,11,13,12
Uttar_Pradesh,Noida,29-08-2025 13:00:00,28.5447608,77.3231257,SO2,6,14,10
Uttar_Pradesh,Noida,29-08-2025 13:00:00,28.5898,77.3101,CO,21,50,33
Uttar_Pradesh,Noida,29-08-2025 13:00:00,28.5898,77.3101,OZONE,4,64,17
West_Bengal,Haldia,29-08-2025 13:00:00,22.06047,88.109737,PM10,22,65,38
West_Bengal,Haldia,29-08-2025 13:00:00,22.06047,88.109737,SO2,9,14,11
West_Bengal,Haldia,29-08-2025 13:00:00,22.06047,88.109737,OZONE,27,62,39
West_Bengal,Howrah,29-08-2025 13:00:00,22.554954,88.292568,SO2,13,14,13
West_Bengal,Asansol,29-08-2025 13:00:00,23.685297,86.945968,SO2,10,15,13
West_Bengal,Asansol,29-08-2025 13:00:00,23.697936,86.944395,CO,2,16,5
West_Bengal,Asansol,29-08-2025 13:00:00,23.618183,87.105718,PM2.5,7,52,23
Uttar_Pradesh,Varanasi,29-08-2025 13:00:00,25.301778,82.996789,PM10,NA,NA,NA
Uttar_Pradesh,Varanasi,29-08-2025 13:00:00,25.301778,82.996789,OZONE,4,17,11
Uttar_Pradesh,Varanasi,29-08-2025 13:00:00,25.32393,82.99687,SO2,29,31,30
West_Bengal,Kolkata,29-08-2025 13:00:00,22.55664,88.342674,SO2,NA,NA,NA
West_Bengal,Kolkata,29-08-2025 13:00:00,22.49929,88.36917,PM2.5,35,53,43
West_Bengal,Kolkata,29-08-2025 13:00:00,22.49929,88.36917,PM10,31,52,40
West_Bengal,Kolkata,29-08-2025 13:00:00,22.49929,88.36917,CO,10,23,15
West_Bengal,Kolkata,29-08-2025 13:00:00,22.51106,88.35142,NH3,7,10,8
Andhra_Pradesh,Vijayawada,29-08-2025 13:00:00,16.536107,80.594233,OZONE,4,14,9
Andhra_Pradesh,Vijayawada,29-08-2025 13:00:00,16.509717,80.612222,NH3,1,4,3
Andhra_Pradesh,Vijayawada,29-08-2025 13:00:00,16.509717,80.612222,SO2,10,27,20
Andhra_Pradesh,Vijayawada,29-08-2025 13:00:00,16.509717,80.612222,CO,28,34,34
Andhra_Pradesh,Vijayawada,29-08-2025 13:00:00,16.554731,80.64911,PM2.5,62,241,76
Andhra_Pradesh,Vijayawada,29-08-2025 13:00:00,16.554731,80.64911,NO2,19,23,21
Andhra_Pradesh,Vijayawada,29-08-2025 13:00:00,16.554731,80.64911,CO,22,54,29
Andhra_Pradesh,Vijayawada,29-08-2025 13:00:00,16.554731,80.64911,OZONE,9,182,182
Andhra_Pradesh,Visakhapatnam,29-08-2025 13:00:00,17.72,83.3,SO2,8,52,21
Arunachal_Pradesh,Naharlagun,29-08-2025 13:00:00,27.103358,93.679645,NO2,5,6,6
Andhra_Pradesh,Chittoor,29-08-2025 13:00:00,13.20488,79.097889,PM10,49,169,74
Andhra_Pradesh,Rajamahendravaram,29-08-2025 13:00:00,16.9872867,81.7363176,PM2.5,9,21,15
Andhra_Pradesh,Rajamahendravaram,29-08-2025 13:00:00,16.9872867,81.7363176,OZONE,9,20,10
Andhra_Pradesh,Tirumala,29-08-2025 13:00:00,13.67,79.35,OZONE,11,20,14
Andhra_Pradesh,Tirupati,29-08-2025 13:00:00,13.615387,79.40923,PM10,43,73,53
Bihar,Bettiah,29-08-2025 13:00:00,26.80365,84.51954,CO,42,70,50
Bihar,Bhagalpur,29-08-2025 13:00:00,25.251013,86.989001,PM10,27,100,43
Bihar,Bhagalpur,29-08-2025 13:00:00,25.265194,87.012947,NO2,6,45,11
Bihar,Bihar Sharif,29-08-2025 13:00:00,25.204762,85.51496,PM2.5,80,93,88
Bihar,Bihar Sharif,29-08-2025 13:00:00,25.204762,85.51496,PM10,77,90,84
Bihar,Arrah,29-08-2025 13:00:00,25.5626095,84.663264,PM2.5,27,30,29
Bihar,Arrah,29-08-2025 13:00:00,25.5626095,84.663264,SO2,NA,NA,NA
Bihar,Aurangabad,29-08-2025 13:00:00,24.75746,84.366208,NO2,7,8,8
Bihar,Aurangabad,29-08-2025 13:00:00,24.75746,84.366208,SO2,9,20,15
Bihar,Begusarai,29-08-2025 13:00:00,25.42742023,86.13886079,NH3,3,13,4
Assam,Byrnihat,29-08-2025 13:00:00,26.071318,91.87488,PM10,NA,NA,NA
Assam,Guwahati,29-08-2025 13:00:00,26.10887,91.589544,NO2,12,18,14
Assam,Guwahati,29-08-2025 13:00:00,26.10887,91.589544,SO2,6,12,11
Assam,Guwahati,29-08-2025 13:00:00,26.1875,91.744194,SO2,31,54,37
Assam,Guwahati,29-08-2025 13:00:00,26.1875,91.744194,CO,9,54,20
Bihar,Chhapra,29-08-2025 13:00:00,25.7808257,84.7446768,NO2,114,114,114
Bihar,Gaya,29-08-2025 13:00:00,24.7955,84.9994,CO,16,114,28
Bihar,Gaya,29-08-2025 13:00:00,24.792403,84.992416,SO2,13,17,15
Bihar,Gaya,29-08-2025 13:00:00,24.792403,84.992416,CO,26,101,33
Bihar,Gaya,29-08-2025 13:00:00,24.762518,84.982348,PM2.5,8,41,16
Bihar,Gaya,29-08-2025 13:00:00,24.762518,84.982348,NH3,3,4,3
Bihar,Gaya,29-08-2025 13:00:00,24.762518,84.982348,CO,19,32,26
Bihar,Kishanganj,29-08-2025 13:00:00,26.0881305,87.93840336,PM2.5,NA,NA,NA
Assam,Silchar,29-08-2025 13:00:00,24.82827,92.79525,NO2,14,17,16
Assam,Silchar,29-08-2025 13:00:00,24.82827,92.79525,NH3,1,1,1
Assam,Silchar,29-08-2025 13:00:00,24.82827,92.79525,CO,8,21,12
Bihar,Araria,29-08-2025 13:00:00,26.146529,87.454184,PM10,30,43,34
Andhra_Pradesh,Anantapur,29-08-2025 13:00:00,14.675886,77.593027,PM10,40,52,45
Andhra_Pradesh,Anantapur,29-08-2025 13:00:00,14.675886,77.593027,NO2,18,20,19
Andhra_Pradesh,Anantapur,29-08-2025 13:00:00,14.675886,77.593027,SO2,13,17,16
Assam,Nalbari,29-08-2025 13:00:00,26.446912,91.439057,NH3,1,5,2
Assam,Nalbari,29-08-2025 13:00:00,26.446912,91.439057,SO2,2,11,7
Bihar,Manguraha,29-08-2025 13:00:00,27.308328,84.531742,SO2,5,7,6
Bihar,Motihari,29-08-2025 13:00:00,26.63086,84.90051,PM2.5,25,75,43
Bihar,Motihari,29-08-2025 13:00:00,26.63086,84.90051,NO2,1,2,1
Bihar,Motihari,29-08-2025 13:00:00,26.63086,84.90051,NH3,3,3,3
Bihar,Motihari,29-08-2025 13:00:00,26.63086,84.90051,SO2,2,3,3
Bihar,Motihari,29-08-2025 13:00:00,26.63086,84.90051,OZONE,2,4,3
Bihar,Munger,29-08-2025 13:00:00,25.376776,86.471523,PM10,NA,NA,NA
Bihar,Munger,29-08-2025 13:00:00,25.376776,86.471523,NO2,NA,NA,NA
Bihar,Munger,29-08-2025 13:00:00,25.376776,86.471523,OZONE,9,20,13
Bihar,Muzaffarpur,29-08-2025 13:00:00,26.11442,85.39813,PM10,30,53,43
Chhattisgarh,Bhilai,29-08-2025 13:00:00,21.224231,81.40835,CO,9,66,27
Chhattisgarh,Bilaspur,29-08-2025 13:00:00,22.08815,82.13737,SO2,11,23,15
Chhattisgarh,Chhal,29-08-2025 13:00:00,22.118125,83.140608,PM2.5,14,53,40
Chhattisgarh,Korba,29-08-2025 13:00:00,22.368195,82.746431,PM10,35,40,35
Chhattisgarh,Korba,29-08-2025 13:00:00,22.368195,82.746431,NO2,5,9,7
Chhattisgarh,Kunjemura,29-08-2025 13:00:00,22.12665,83.483212,PM10,10,47,26
Chhattisgarh,Kunjemura,29-08-2025 13:00:00,22.12665,83.483212,NH3,2,2,2
Delhi,Delhi,29-08-2025 13:00:00,28.695381,77.181665,CO,51,90,65
Delhi,Delhi,29-08-2025 13:00:00,28.4706914,77.1099364,NO2,16,30,21
Delhi,Delhi,29-08-2025 13:00:00,28.4706914,77.1099364,CO,30,46,35
Delhi,Delhi,29-08-2025 13:00:00,28.7762,77.051074,NO2,5,26,12
Delhi,Delhi,29-08-2025 13:00:00,28.7256504,77.2011573,PM2.5,4,112,56
Delhi,Delhi,29-08-2025 13:00:00,28.7256504,77.2011573,PM10,26,92,70
Delhi,Delhi,29-08-2025 13:00:00,28.5512005,77.2735737,PM2.5,23,89,57
Delhi,Delhi,29-08-2025 13:00:00,28.5512005,77.2735737,NO2,12,27,19
Chhattisgarh,Raipur,29-08-2025 13:00:00,21.371751,81.664929,CO,12,20,14
Chhattisgarh,Tumidih,29-08-2025 13:00:00,22.06631475,83.33820077,SO2,6,11,7
Chhattisgarh,Tumidih,29-08-2025 13:00:00,22.06631475,83.33820077,OZONE,5,22,10
Delhi,Delhi,29-08-2025 13:00:00,28.815329,77.15301,CO,20,46,23
Delhi,Delhi,29-08-2025 13:00:00,28.647622,77.315809,PM10,2,194,107
Delhi,Delhi,29-08-2025 13:00:00,28.647622,77.315809,NH3,4,12,6
Chandigarh,Chandigarh,29-08-2025 13:00:00,30.735567,76.775714,OZONE,8,35,24
Chandigarh,Chandigarh,29-08-2025 13:00:00,30.751462,76.762879,PM2.5,13,71,43
Chandigarh,Chandigarh,29-08-2025 13:00:00,30.751462,76.762879,NH3,4,7,6
Chandigarh,Chandigarh,29-08-2025 13:00:00,30.751462,76.762879,CO,13,40,18
Chandigarh,Chandigarh,29-08-2025 13:00:00,30.719859,76.738637,NO2,7,41,22
Chandigarh,Chandigarh,29-08-2025 13:00:00,30.719859,76.738637,NH3,2,26,8
Chhattisgarh,Bhilai,29-08-2025 13:00:00,21.224231,81.40835,NO2,10,35,22
Chhattisgarh,Milupara,29-08-2025 13:00:00,22.1910172,83.5197009,OZONE,13,46,27
Chhattisgarh,Raipur,29-08-2025 13:00:00,21.258815,81.578979,CO,21,40,23
Chhattisgarh,Raipur,29-08-2025 13:00:00,21.258815,81.578979,OZONE,6,15,6
Chhattisgarh,Raipur,29-08-2025 13:00:00,21.219665,81.630094,CO,10,24,10
Chhattisgarh,Raipur,29-08-2025 13:00:00,21.219665,81.630094,OZONE,5,15,6
Chhattisgarh,Raipur,29-08-2025 13:00:00,21.237755,81.705301,NH3,2,2,2
Bihar,Patna,29-08-2025 13:00:00,25.599486,85.113666,PM10,26,64,41
Bihar,Patna,29-08-2025 13:00:00,25.599486,85.113666,SO2,5,8,7
Bihar,Patna,29-08-2025 13:00:00,25.596727,85.085624,PM10,50,101,77
Bihar,Purnia,29-08-2025 13:00:00,25.366336,87.117468,NH3,3,3,3
Bihar,Rajgir,29-08-2025 13:00:00,25.0328,85.41948,NO2,8,10,9
Bihar,Rajgir,29-08-2025 13:00:00,25.0328,85.41948,CO,67,103,86
Bihar,Muzaffarpur,29-08-2025 13:00:00,26.1403345,85.3650192,SO2,10,17,13
Bihar,Muzaffarpur,29-08-2025 13:00:00,26.1209,85.3647,CO,20,60,32
Bihar,Muzaffarpur,29-08-2025 13:00:00,26.1209,85.3647,OZONE,17,51,26
Bihar,Patna,29-08-2025 13:00:00,25.592539,85.227158,NH3,NA,NA,NA
Bihar,Patna,29-08-2025 13:00:00,25.610369,85.132568,SO2,NA,NA,NA
Bihar,Saharsa,29-08-2025 13:00:00,25.892357,86.590325,NH3,4,4,4
Bihar,Saharsa,29-08-2025 13:00:00,25.892357,86.590325,CO,32,39,36
Bihar,Samastipur,29-08-2025 13:00:00,25.859655,85.77944,PM2.5,65,203,117
Bihar,Siwan,29-08-2025 13:00:00,26.2271665,84.3570427,NO2,1,1,1
Delhi,Delhi,29-08-2025 13:00:00,28.60909,77.0325413,NH3,6,7,7
Delhi,Delhi,29-08-2025 13:00:00,28.570173,76.933762,OZONE,8,43,12
Delhi,Delhi,29-08-2025 13:00:00,28.822836,77.101981,CO,28,84,49
Delhi,Delhi,29-08-2025 13:00:00,28.56789,77.250515,PM2.5,52,167,91
Delhi,Delhi,29-08-2025 13:00:00,28.56789,77.250515,PM10,23,117,89
Delhi,Delhi,29-08-2025 13:00:00,28.6573814,77.1585447,PM10,60,115,93
Delhi,Delhi,29-08-2025 13:00:00,28.530785,77.271255,PM2.5,28,123,74
Delhi,Delhi,29-08-2025 13:00:00,28.530785,77.271255,NO2,11,35,22
Delhi,Delhi,29-08-2025 13:00:00,28.530785,77.271255,OZONE,16,62,20
Delhi,Delhi,29-08-2025 13:00:00,28.623763,77.287209,PM2.5,33,147,81
Delhi,Delhi,29-08-2025 13:00:00,28.623763,77.287209,NH3,5,10,8
Delhi,Delhi,29-08-2025 13:00:00,28.639652,77.146275,NO2,14,43,26
Delhi,Delhi,29-08-2025 13:00:00,28.63611,77.173332,OZONE,6,13,7
Delhi,Delhi,29-08-2025 13:00:00,28.732528,77.11992,PM2.5,37,113,79
Delhi,Delhi,29-08-2025 13:00:00,28.732528,77.11992,NO2,5,29,12
Delhi,Delhi,29-08-2025 13:00:00,28.6514781,77.1473105,PM2.5,66,170,110
Delhi,Delhi,29-08-2025 13:00:00,28.5504249,77.2159377,PM2.5,2,92,63
Gujarat,Ahmedabad,29-08-2025 13:00:00,22.977134,72.553024,PM2.5,13,49,25
Gujarat,Ahmedabad,29-08-2025 13:00:00,22.977134,72.553024,NH3,8,17,12
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.020509,72.579261,PM2.5,22,59,41
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.020509,72.579261,PM10,29,90,54
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.016834,72.625775,PM2.5,25,98,63
Delhi,Delhi,29-08-2025 13:00:00,28.58028,77.233829,CO,40,68,48
Delhi,Delhi,29-08-2025 13:00:00,28.588333,77.221667,PM10,52,106,83
Delhi,Delhi,29-08-2025 13:00:00,28.684678,77.076574,CO,18,47,40
Delhi,Delhi,29-08-2025 13:00:00,28.684678,77.076574,OZONE,10,86,16
Delhi,Delhi,29-08-2025 13:00:00,28.5710274,77.0719006,CO,26,50,41
Delhi,Delhi,29-08-2025 13:00:00,28.628624,77.24106,NO2,68,93,85
Delhi,Delhi,29-08-2025 13:00:00,28.58028,77.233829,PM2.5,8,85,57
Delhi,Delhi,29-08-2025 13:00:00,28.7500499,77.1112615,PM2.5,10,73,31
Delhi,Delhi,29-08-2025 13:00:00,28.5710274,77.0719006,PM2.5,NA,NA,NA
Delhi,Delhi,29-08-2025 13:00:00,28.5710274,77.0719006,PM10,NA,NA,NA
Delhi,Delhi,29-08-2025 13:00:00,28.5710274,77.0719006,NO2,NA,NA,NA
Delhi,Delhi,29-08-2025 13:00:00,28.710508,77.249485,NO2,59,77,67
Delhi,Delhi,29-08-2025 13:00:00,28.672342,77.31526,PM2.5,35,95,69
Delhi,Delhi,29-08-2025 13:00:00,28.672342,77.31526,SO2,4,7,6
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.107969,72.574648,PM2.5,14,48,27
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.016834,72.625775,OZONE,3,16,5
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.041137,72.456691,SO2,2,4,3
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.041137,72.456691,CO,24,48,31
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.023389,72.515201,PM2.5,14,72,43
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.023389,72.515201,NH3,2,4,3
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.076793,72.627874,SO2,1,7,4
Gujarat,Ahmedabad,29-08-2025 13:00:00,23.04307,72.562968,PM10,22,88,50
Gujarat,Ankleshwar,29-08-2025 13:00:00,21.613267,73.010555,SO2,40,60,59
Gujarat,Gandhinagar,29-08-2025 13:00:00,23.163798,72.677768,NH3,1,5,2
Gujarat,Gandhinagar,29-08-2025 13:00:00,23.243639,72.68994,SO2,5,9,7
Gujarat,Gandhinagar,29-08-2025 13:00:00,23.221714,72.654328,PM10,13,90,45
Gujarat,Gandhinagar,29-08-2025 13:00:00,23.221714,72.654328,OZONE,11,22,12
Gujarat,Surat,29-08-2025 13:00:00,21.170046,72.795405,PM10,15,64,36
Jharkhand,Dhanbad,29-08-2025 13:00:00,23.80569,86.44268,PM10,12,48,29
Jharkhand,Dhanbad,29-08-2025 13:00:00,23.80569,86.44268,NO2,89,153,98
Jharkhand,Dhanbad,29-08-2025 13:00:00,23.80569,86.44268,SO2,22,114,56
Karnataka,Bagalkot,29-08-2025 13:00:00,16.172806,75.659694,PM2.5,33,34,34
Karnataka,Bagalkot,29-08-2025 13:00:00,16.172806,75.659694,OZONE,12,16,16
Karnataka,Belgaum,29-08-2025 13:00:00,15.888653,74.541751,PM2.5,5,20,12
Karnataka,Belgaum,29-08-2025 13:00:00,15.888653,74.541751,PM10,7,26,15
Karnataka,Bengaluru,29-08-2025 13:00:00,12.9135218,77.5950804,SO2,24,25,24
Karnataka,Bengaluru,29-08-2025 13:00:00,12.951913,77.539784,SO2,2,11,4
Karnataka,Bengaluru,29-08-2025 13:00:00,12.9756843,77.5660749,NO2,43,54,49
Karnataka,Bengaluru,29-08-2025 13:00:00,13.029152,77.585901,NO2,17,21,19
Karnataka,Bengaluru,29-08-2025 13:00:00,13.029152,77.585901,OZONE,7,9,8
Karnataka,Bidar,29-08-2025 13:00:00,17.930306,77.482194,NO2,NA,NA,NA
Karnataka,Bidar,29-08-2025 13:00:00,17.930306,77.482194,NH3,NA,NA,NA
Karnataka,Chikkaballapur,29-08-2025 13:00:00,13.428828,77.731418,PM10,3,31,18
Karnataka,Chikkaballapur,29-08-2025 13:00:00,13.428828,77.731418,CO,8,30,11
Karnataka,Chikkamagaluru,29-08-2025 13:00:00,13.328028,75.797056,PM2.5,5,25,9
Karnataka,Chikkamagaluru,29-08-2025 13:00:00,13.328028,75.797056,CO,8,12,10
Karnataka,Karwar,29-08-2025 13:00:00,14.816666,74.141003,NH3,1,51,7
Karnataka,Koppal,29-08-2025 13:00:00,15.34763,76.181767,PM10,8,25,14
Karnataka,Madikeri,29-08-2025 13:00:00,12.415911,75.73505,PM2.5,10,25,17
Karnataka,Madikeri,29-08-2025 13:00:00,12.415911,75.73505,NO2,NA,NA,NA
Karnataka,Mangalore,29-08-2025 13:00:00,12.88925,74.853,PM10,25,55,43
Karnataka,Davanagere,29-08-2025 13:00:00,14.4758,75.9052,NO2,11,21,14
Karnataka,Davanagere,29-08-2025 13:00:00,14.4758,75.9052,CO,17,22,20
Karnataka,Hubballi,29-08-2025 13:00:00,15.3714823,75.1160168,CO,13,16,14
Karnataka,Kalaburagi,29-08-2025 13:00:00,17.336318,76.847397,SO2,2,7,3
Haryana,Gurugram,29-08-2025 13:00:00,28.422681,77.148944,OZONE,18,29,20
Haryana,Panchgaon,29-08-2025 13:00:00,28.3153,76.9143,NH3,4,6,5
Haryana,Panchgaon,29-08-2025 13:00:00,28.3153,76.9143,SO2,5,7,6
Karnataka,Bengaluru,29-08-2025 13:00:00,12.920984,77.584908,SO2,2,6,4
Karnataka,Bengaluru,29-08-2025 13:00:00,12.990328,77.5431385,SO2,NA,NA,NA
Maharashtra,Amravati,29-08-2025 13:00:00,20.939198,77.765701,NH3,1,3,1
Maharashtra,Amravati,29-08-2025 13:00:00,20.939198,77.765701,SO2,7,8,8
Maharashtra,Amravati,29-08-2025 13:00:00,20.939198,77.765701,OZONE,19,40,25
Maharashtra,Aurangabad,29-08-2025 13:00:00,19.87562,75.38731,NH3,1,3,2
Maharashtra,Aurangabad,29-08-2025 13:00:00,19.87562,75.38731,SO2,NA,NA,NA
Maharashtra,Aurangabad,29-08-2025 13:00:00,19.87562,75.38731,OZONE,4,34,17
Maharashtra,Aurangabad,29-08-2025 13:00:00,19.863756,75.321188,NH3,3,6,4
Maharashtra,Badlapur,29-08-2025 13:00:00,19.16485,73.23409,PM2.5,15,291,64
Maharashtra,Badlapur,29-08-2025 13:00:00,19.16485,73.23409,NH3,5,7,6
Maharashtra,Badlapur,29-08-2025 13:00:00,19.16485,73.23409,CO,30,58,33
Karnataka,Ramanagara,29-08-2025 13:00:00,12.733409,77.298051,SO2,23,29,26
Karnataka,Shivamogga,29-08-2025 13:00:00,13.94,75.555917,NO2,9,19,13
Karnataka,Tumakuru,29-08-2025 13:00:00,13.377516,77.099072,PM2.5,NA,NA,NA
Karnataka,Tumakuru,29-08-2025 13:00:00,13.377516,77.099072,SO2,NA,NA,NA
Karnataka,Vijayapura,29-08-2025 13:00:00,16.802639,75.722694,PM2.5,30,38,37
Karnataka,Yadgir,29-08-2025 13:00:00,16.7602,77.1428,NO2,12,42,31
Karnataka,Yadgir,29-08-2025 13:00:00,16.7602,77.1428,NH3,2,3,2
Madhya Pradesh,Dewas,29-08-2025 13:00:00,22.9682591,76.064118,PM2.5,17,61,35
Madhya Pradesh,Dewas,29-08-2025 13:00:00,22.9682591,76.064118,PM10,25,87,44
Madhya Pradesh,Gwalior,29-08-2025 13:00:00,26.203442,78.193251,PM2.5,31,62,50
Madhya Pradesh,Gwalior,29-08-2025 13:00:00,26.203442,78.193251,PM10,32,412,68
